"date","type","year_cumsum","month_value","YoY_value"
"2014-11-01","Այլ աղբյուրներ",3.2,NA,NA
"2014-12-01","Այլ աղբյուրներ",4,0.7999999999999998,NA
"2015-01-01","Այլ աղբյուրներ",0.6,0.6,NA
"2015-02-01","Այլ աղբյուրներ",1.1,0.5000000000000001,NA
"2015-04-01","Այլ աղբյուրներ",1.7,0.5999999999999999,NA
"2015-05-01","Այլ աղբյուրներ",1.8999999999999997,0.19999999999999973,NA
"2015-06-01","Այլ աղբյուրներ",2.1,0.2000000000000004,NA
"2015-07-01","Այլ աղբյուրներ",2.2,0.10000000000000009,NA
"2015-08-01","Այլ աղբյուրներ",2.3,0.09999999999999964,NA
"2015-11-01","Այլ աղբյուրներ",3.1,0.8000000000000003,NA
"2015-12-01","Այլ աղբյուրներ",3.7,0.6000000000000001,NA
"2016-01-01","Այլ աղբյուրներ",0.4,0.4,NA
"2016-02-01","Այլ աղբյուրներ",0.6,0.19999999999999996,5.1000000000000005
"2016-03-01","Այլ աղբյուրներ",0.6966666666666667,0.09666666666666668,4.396666666666667
"2016-04-01","Այլ աղբյուրներ",0.8,0.10333333333333339,3.9000000000000004
"2016-05-01","Այլ աղբյուրներ",0.9,0.09999999999999998,3.5000000000000004
"2016-06-01","Այլ աղբյուրներ",0.9,0,2.9
"2016-07-01","Այլ աղբյուրներ",0.9,0,2.7000000000000006
"2016-08-01","Այլ աղբյուրներ",1,0.09999999999999998,2.6000000000000005
"2016-09-01","Այլ աղբյուրներ",1.1684782608695652,0.1684782608695652,2.6684782608695654
"2016-10-01","Այլ աղբյուրներ",1.3315217391304348,0.16304347826086962,2.7315217391304354
"2016-11-01","Այլ աղբյուրներ",1.5,0.1684782608695652,2.1
"2016-12-01","Այլ աղբյուրներ",0.9098360655737705,-0.5901639344262295,0.9098360655737705
"2017-01-01","Այլ աղբյուրներ",0.3000000000000001,0.3000000000000001,0.8098360655737706
"2017-02-01","Այլ աղբյուրներ",0.6,0.2999999999999999,0.9098360655737705
"2017-03-01","Այլ աղբյուրներ",NA,NA,NA
"2017-04-01","Այլ աղբյուրներ",NA,NA,NA
"2017-05-01","Այլ աղբյուրներ",NA,NA,NA
"2017-06-01","Այլ աղբյուրներ",NA,NA,NA
"2017-07-01","Այլ աղբյուրներ",NA,NA,NA
"2017-08-01","Այլ աղբյուրներ",NA,NA,NA
"2017-09-01","Այլ աղբյուրներ",NA,NA,NA
"2017-10-01","Այլ աղբյուրներ",NA,NA,NA
"2017-11-01","Այլ աղբյուրներ",NA,NA,NA
"2017-12-01","Այլ աղբյուրներ",NA,NA,NA
"2018-01-01","Այլ աղբյուրներ",NA,NA,NA
"2018-02-01","Այլ աղբյուրներ",NA,NA,NA
"2018-03-01","Այլ աղբյուրներ",NA,NA,NA
"2018-04-01","Այլ աղբյուրներ",NA,NA,NA
"2018-05-01","Այլ աղբյուրներ",NA,NA,NA
"2018-06-01","Այլ աղբյուրներ",NA,NA,NA
"2018-07-01","Այլ աղբյուրներ",NA,NA,NA
"2018-08-01","Այլ աղբյուրներ",NA,NA,NA
"2018-09-01","Այլ աղբյուրներ",NA,NA,NA
"2018-10-01","Այլ աղբյուրներ",NA,NA,NA
"2018-11-01","Այլ աղբյուրներ",NA,NA,NA
"2018-12-01","Այլ աղբյուրներ",NA,NA,NA
"2019-01-01","Այլ աղբյուրներ",NA,NA,NA
"2019-02-01","Այլ աղբյուրներ",NA,NA,NA
"2019-03-01","Այլ աղբյուրներ",NA,NA,NA
"2019-04-01","Այլ աղբյուրներ",NA,NA,NA
"2019-05-01","Այլ աղբյուրներ",NA,NA,NA
"2019-06-01","Այլ աղբյուրներ",NA,NA,NA
"2019-07-01","Այլ աղբյուրներ",NA,NA,NA
"2019-08-01","Այլ աղբյուրներ",NA,NA,NA
"2019-09-01","Այլ աղբյուրներ",NA,NA,NA
"2019-10-01","Այլ աղբյուրներ",NA,NA,NA
"2019-11-01","Այլ աղբյուրներ",NA,NA,NA
"2019-12-01","Այլ աղբյուրներ",NA,NA,NA
"2020-01-01","Այլ աղբյուրներ",NA,NA,NA
"2020-02-01","Այլ աղբյուրներ",NA,NA,NA
"2020-03-01","Այլ աղբյուրներ",NA,NA,NA
"2020-04-01","Այլ աղբյուրներ",NA,NA,NA
"2020-05-01","Այլ աղբյուրներ",NA,NA,NA
"2020-06-01","Այլ աղբյուրներ",NA,NA,NA
"2020-07-01","Այլ աղբյուրներ",NA,NA,NA
"2020-08-01","Այլ աղբյուրներ",NA,NA,NA
"2020-09-01","Այլ աղբյուրներ",NA,NA,NA
"2020-10-01","Այլ աղբյուրներ",NA,NA,NA
"2020-11-01","Այլ աղբյուրներ",NA,NA,NA
"2020-12-01","Այլ աղբյուրներ",NA,NA,NA
"2021-01-01","Այլ աղբյուրներ",NA,NA,NA
"2021-02-01","Այլ աղբյուրներ",NA,NA,NA
"2021-03-01","Այլ աղբյուրներ",NA,NA,NA
"2021-04-01","Այլ աղբյուրներ",NA,NA,NA
"2021-05-01","Այլ աղբյուրներ",NA,NA,NA
"2021-06-01","Այլ աղբյուրներ",NA,NA,NA
"2021-07-01","Այլ աղբյուրներ",NA,NA,NA
"2021-08-01","Այլ աղբյուրներ",NA,NA,NA
"2021-09-01","Այլ աղբյուրներ",NA,NA,NA
"2021-10-01","Այլ աղբյուրներ",NA,NA,NA
"2021-11-01","Այլ աղբյուրներ",NA,NA,NA
"2021-12-01","Այլ աղբյուրներ",NA,NA,NA
"2022-01-01","Այլ աղբյուրներ",NA,NA,NA
"2022-02-01","Այլ աղբյուրներ",NA,NA,NA
"2022-03-01","Այլ աղբյուրներ",NA,NA,NA
"2022-04-01","Այլ աղբյուրներ",NA,NA,NA
"2022-05-01","Այլ աղբյուրներ",NA,NA,NA
"2022-06-01","Այլ աղբյուրներ",NA,NA,NA
"2022-07-01","Այլ աղբյուրներ",NA,NA,NA
"2022-08-01","Այլ աղբյուրներ",NA,NA,NA
"2022-09-01","Այլ աղբյուրներ",NA,NA,NA
"2022-10-01","Այլ աղբյուրներ",NA,NA,NA
"2022-11-01","Այլ աղբյուրներ",NA,NA,NA
"2022-12-01","Այլ աղբյուրներ",NA,NA,NA
"2023-01-01","Այլ աղբյուրներ",NA,NA,NA
"2023-02-01","Այլ աղբյուրներ",NA,NA,NA
"2023-03-01","Այլ աղբյուրներ",NA,NA,NA
"2023-04-01","Այլ աղբյուրներ",NA,NA,NA
"2023-05-01","Այլ աղբյուրներ",NA,NA,NA
"2023-06-01","Այլ աղբյուրներ",NA,NA,NA
"2023-07-01","Այլ աղբյուրներ",NA,NA,NA
"2023-08-01","Այլ աղբյուրներ",NA,NA,NA
"2023-09-01","Այլ աղբյուրներ",NA,NA,NA
"2023-10-01","Այլ աղբյուրներ",NA,NA,NA
"2023-11-01","Այլ աղբյուրներ",NA,NA,NA
"2023-12-01","Այլ աղբյուրներ",NA,NA,NA
"2024-01-01","Այլ աղբյուրներ",NA,NA,NA
"2024-02-01","Այլ աղբյուրներ",NA,NA,NA
"2024-03-01","Այլ աղբյուրներ",NA,NA,NA
"2014-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6969.9000000000005,NA,NA
"2014-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7750,780.0999999999995,NA
"2015-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",649,649,NA
"2015-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1228.6,579.5999999999999,NA
"2015-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2479.2,1250.6,NA
"2015-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3157,677.8000000000002,NA
"2015-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3792.3,635.3000000000002,NA
"2015-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4406.700000000001,614.4000000000005,NA
"2015-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5106.3,699.5999999999995,NA
"2015-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7064.6,1958.3000000000002,NA
"2015-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7798.200000000001,733.6000000000004,NA
"2016-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",682.8,682.8,NA
"2016-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1314.4,631.6000000000001,9892.699999999999
"2016-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1923.5,609.0999999999999,9721.7
"2016-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2566.6,643.0999999999999,9715.800000000001
"2016-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3097.3,530.7000000000003,9666.900000000001
"2016-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3606.2,508.89999999999964,8925.200000000003
"2016-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4166.1,559.9000000000005,8807.300000000003
"2016-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4804.8,638.6999999999998,8810.700000000003
"2016-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5396.1,591.3000000000002,8787.600000000002
"2016-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5991.4000000000005,595.3000000000002,8683.300000000003
"2016-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6614.6,623.1999999999998,7348.200000000001
"2016-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7315.200000000001,700.6000000000004,7315.200000000001
"2017-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",775.6,775.6,7408.000000000001
"2017-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1450.9,675.3000000000001,7451.700000000001
"2017-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2101.8,650.9000000000001,7493.500000000002
"2017-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2678.8,577,7427.4000000000015
"2017-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3239.3,560.5,7457.200000000001
"2017-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3794.1,554.7999999999997,7503.1
"2017-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4490.5,696.4000000000001,7639.5999999999985
"2017-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5123.1,632.6000000000004,7633.5
"2017-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5745.200000000001,622.1000000000004,7664.300000000001
"2017-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6313,567.7999999999993,7636.799999999999
"2017-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6937.4000000000005,624.4000000000005,7638.000000000001
"2017-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7762.9000000000005,825.5,7762.9000000000005
"2018-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",830.1,830.1,7817.4000000000005
"2018-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1502.2,672.1,7814.200000000002
"2018-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2109.7,607.4999999999998,7770.800000000001
"2018-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2667.3,557.6000000000004,7751.4000000000015
"2018-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3237.7,570.3999999999996,7761.300000000001
"2018-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3852.8,615.1000000000004,7821.600000000001
"2018-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4527.3,674.5,7799.700000000002
"2018-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5188,660.6999999999998,7827.8
"2018-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5776,588,7793.7
"2018-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6429,653,7878.9000000000005
"2018-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7105.4000000000005,676.4000000000005,7930.9000000000005
"2018-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7776.9000000000005,671.5,7776.9000000000005
"2019-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",612.1,612.1,7558.9000000000005
"2019-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1186.7,574.6,7461.4000000000015
"2019-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1814.9,628.2,7482.100000000001
"2019-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2422.2,607.2999999999997,7531.800000000001
"2019-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2998.4,576.2000000000003,7537.600000000002
"2019-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3642.8,644.4000000000001,7566.9000000000015
"2019-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4302.4000000000005,659.6000000000004,7552
"2019-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5007.700000000001,705.3000000000002,7596.600000000001
"2019-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5650.6,642.8999999999996,7651.500000000001
"2019-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6253.6,603,7601.500000000001
"2019-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6867.1,613.5,7538.5999999999995
"2019-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7632.3,765.1999999999998,7632.3
"2020-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",726.3,726.3,7746.5
"2020-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1461.3,735,7906.9000000000005
"2020-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2083.3,622.0000000000002,7900.700000000001
"2020-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2670.7,587.3999999999996,7880.8
"2020-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3246.1,575.4000000000001,7880
"2020-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3802.1,556,7791.6
"2020-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4448.4000000000005,646.3000000000006,7778.300000000001
"2020-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5104.8,656.3999999999996,7729.4
"2020-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5737,632.1999999999998,7718.7
"2020-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6357.9000000000005,620.9000000000005,7736.6
"2020-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6990.5,632.5999999999995,7755.7
"2020-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7723.4000000000005,732.9000000000005,7723.4000000000005
"2021-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",742.4,742.4,7739.5
"2021-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1376.8,634.4,7638.9000000000005
"2021-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2112.9,736.1000000000001,7753
"2021-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2753,640.0999999999999,7805.700000000001
"2021-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3310.3,557.3000000000002,7787.600000000001
"2021-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3822,511.6999999999998,7743.300000000001
"2021-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4454.1,632.1000000000004,7729.1
"2021-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5030.5,576.3999999999996,7649.1
"2021-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5580.9000000000005,550.4000000000005,7567.300000000002
"2021-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6163.200000000001,582.3000000000002,7528.700000000001
"2021-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6848.4000000000005,685.1999999999998,7581.300000000002
"2021-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7674.9000000000005,826.5,7674.9000000000005
"2022-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",885.2,885.2,7817.700000000001
"2022-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1678.9,793.7,7977
"2022-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2465.3,786.4000000000001,8027.299999999999
"2022-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3142.4,677.0999999999999,8064.300000000001
"2022-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3745.4,603,8110
"2022-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4387.3,641.9000000000001,8240.2
"2022-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5117.700000000001,730.4000000000005,8338.5
"2022-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5867.6,749.8999999999996,8512
"2022-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6524.200000000001,656.6000000000004,8618.2
"2022-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7198,673.7999999999993,8709.7
"2022-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",8002,804,8828.5
"2022-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",8907.899999999996,905.899999999996,8907.899999999996
"2023-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",871.7,871.7,8894.399999999996
"2023-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1675.7,804,8904.699999999997
"2023-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2416.5,740.8,8859.099999999995
"2023-04-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3039.4,622.9000000000001,8804.899999999996
"2023-05-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",3630.3,590.9000000000001,8792.799999999996
"2023-06-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",4270.1,639.8000000000002,8790.699999999997
"2023-07-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5158.8,888.6999999999998,8948.999999999995
"2023-08-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",5978.4,819.5999999999995,9018.699999999993
"2023-09-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",6649.5,671.1000000000004,9033.199999999995
"2023-10-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",7287.2,637.6999999999998,8997.099999999995
"2023-11-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",8078.919672131147,791.7196721311475,8984.819672131143
"2023-12-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",8845.1,766.180327868853,8845.1
"2024-01-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",836.6,836.6,8810
"2024-02-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",1648.9,812.3000000000001,8818.300000000001
"2024-03-01","Էլեկտրաէներգիա, ընդամենը, մլն.կՎտ. ժամ",2475.1,826.1999999999998,8903.7
"2014-11-01","ՀԱԷԿ",2181.1,NA,NA
"2014-12-01","ՀԱԷԿ",2464.8,283.7000000000003,NA
"2015-01-01","ՀԱԷԿ",281.3,281.3,NA
"2015-02-01","ՀԱԷԿ",531.4,250.09999999999997,NA
"2015-04-01","ՀԱԷԿ",1054.1,522.6999999999999,NA
"2015-05-01","ՀԱԷԿ",1266.6,212.5,NA
"2015-06-01","ՀԱԷԿ",1520.7,254.10000000000014,NA
"2015-07-01","ՀԱԷԿ",1767.6,246.89999999999986,NA
"2015-08-01","ՀԱԷԿ",2026.6,259,NA
"2015-11-01","ՀԱԷԿ",2503.6,477,NA
"2015-12-01","ՀԱԷԿ",2787.7,284.0999999999999,NA
"2016-01-01","ՀԱԷԿ",282.3,282.3,NA
"2016-02-01","ՀԱԷԿ",541.3,258.99999999999994,3612.7000000000003
"2016-03-01","ՀԱԷԿ",811.3,270,3599
"2016-04-01","ՀԱԷԿ",1064.5,253.20000000000005,3570.9000000000005
"2016-05-01","ՀԱԷԿ",1266.1,201.5999999999999,3522.4
"2016-06-01","ՀԱԷԿ",1526.6,260.5,3260.1999999999994
"2016-07-01","ՀԱԷԿ",1791.8,265.20000000000005,3312.8999999999996
"2016-08-01","ՀԱԷԿ",2052.5,260.70000000000005,3319.5
"2016-09-01","ՀԱԷԿ",2206.2,153.69999999999982,3226.2999999999993
"2016-10-01","ՀԱԷԿ",2206.2,0,2967.2999999999993
"2016-11-01","ՀԱԷԿ",2206,-0.1999999999998181,2490.0999999999995
"2016-12-01","ՀԱԷԿ",2380.5,174.5,2380.5
"2017-01-01","ՀԱԷԿ",281.5,281.5,2379.7
"2017-02-01","ՀԱԷԿ",541.7,260.20000000000005,2380.8999999999996
"2017-03-01","ՀԱԷԿ",811.5,269.79999999999995,2380.7
"2017-04-01","ՀԱԷԿ",1062.9,251.4000000000001,2378.9
"2017-05-01","ՀԱԷԿ",1139.3,76.39999999999986,2253.7
"2017-06-01","ՀԱԷԿ",1139.3,0,1993.2
"2017-07-01","ՀԱԷԿ",1347.9,208.60000000000014,1936.6000000000001
"2017-08-01","ՀԱԷԿ",1610.4,262.5,1938.4
"2017-09-01","ՀԱԷԿ",1868.9,258.5,2043.2000000000003
"2017-10-01","ՀԱԷԿ",2145.1,276.1999999999998,2319.4
"2017-11-01","ՀԱԷԿ",2347.9,202.80000000000018,2522.4
"2017-12-01","ՀԱԷԿ",2619.6,271.6999999999998,2619.6
"2018-01-01","ՀԱԷԿ",280.7,280.7,2618.7999999999997
"2018-02-01","ՀԱԷԿ",265,-15.699999999999989,2342.8999999999996
"2018-03-01","ՀԱԷԿ",780.3,515.3,2588.3999999999996
"2018-04-01","ՀԱԷԿ",984.3,204,2541
"2018-05-01","ՀԱԷԿ",1140.1,155.79999999999995,2620.3999999999996
"2018-06-01","ՀԱԷԿ",1141.1,1,2621.3999999999996
"2018-07-01","ՀԱԷԿ",1143.8,2.7000000000000455,2415.5
"2018-08-01","ՀԱԷԿ",1282.6,138.79999999999995,2291.8
"2018-09-01","ՀԱԷԿ",1433.4,150.80000000000018,2184.1
"2018-10-01","ՀԱԷԿ",1591.1,157.69999999999982,2065.6
"2018-11-01","ՀԱԷԿ",1787.1,196,2058.7999999999997
"2018-12-01","ՀԱԷԿ",2076.1,289,2076.1
"2019-01-01","ՀԱԷԿ",291.8999999999999,291.8999999999999,2087.2999999999997
"2019-02-01","ՀԱԷԿ",553.7,261.8000000000001,2364.8
"2019-03-01","ՀԱԷԿ",835.6,281.9,2131.4
"2019-04-01","ՀԱԷԿ",1047.8,212.19999999999993,2139.6
"2019-05-01","ՀԱԷԿ",1203.5,155.70000000000005,2139.5
"2019-06-01","ՀԱԷԿ",1203.5,0,2138.5
"2019-07-01","ՀԱԷԿ",1203.5,0,2135.8
"2019-08-01","ՀԱԷԿ",1203.5,0,1996.9999999999998
"2019-09-01","ՀԱԷԿ",1319.6,116.09999999999991,1962.2999999999995
"2019-10-01","ՀԱԷԿ",1609.4,289.8000000000002,2094.3999999999996
"2019-11-01","ՀԱԷԿ",1899.8,290.39999999999986,2188.7999999999997
"2019-12-01","ՀԱԷԿ",2197.8,298.0000000000002,2197.8
"2020-01-01","ՀԱԷԿ",300.3,300.3,2206.2000000000003
"2020-02-01","ՀԱԷԿ",533.2,232.90000000000003,2177.3
"2020-03-01","ՀԱԷԿ",814.1,280.9,2176.3
"2020-04-01","ՀԱԷԿ",1053.5,239.39999999999998,2203.5000000000005
"2020-05-01","ՀԱԷԿ",1315.4,261.9000000000001,2309.7000000000003
"2020-06-01","ՀԱԷԿ",1572.5,257.0999999999999,2566.8
"2020-07-01","ՀԱԷԿ",1579,6.5,2573.3
"2020-08-01","ՀԱԷԿ",1650.7,71.70000000000005,2645
"2020-09-01","ՀԱԷԿ",1890.4,239.70000000000005,2768.6000000000004
"2020-10-01","ՀԱԷԿ",2168.9,278.5,2757.3
"2020-11-01","ՀԱԷԿ",2453.8,284.9000000000001,2751.8000000000006
"2020-12-01","ՀԱԷԿ",2756.3,302.5,2756.3
"2021-01-01","ՀԱԷԿ",302,302,2758
"2021-02-01","ՀԱԷԿ",566.7,264.70000000000005,2789.8
"2021-03-01","ՀԱԷԿ",843.9,277.19999999999993,2786.1000000000004
"2021-04-01","ՀԱԷԿ",1109.2,265.30000000000007,2812
"2021-05-01","ՀԱԷԿ",1237.6,128.39999999999986,2678.5
"2021-06-01","ՀԱԷԿ",1237.6,0,2421.4000000000005
"2021-07-01","ՀԱԷԿ",1237.6,0,2414.9000000000005
"2021-08-01","ՀԱԷԿ",1237.6,0,2343.2
"2021-09-01","ՀԱԷԿ",1237.6,0,2103.5
"2021-10-01","ՀԱԷԿ",1375.8,138.20000000000005,1963.2000000000003
"2021-11-01","ՀԱԷԿ",1679.6,303.79999999999995,1982.1000000000001
"2021-12-01","ՀԱԷԿ",1998.4,318.8000000000002,1998.4
"2022-01-01","ՀԱԷԿ",322.8,322.8,2019.2
"2022-02-01","ՀԱԷԿ",608.1,285.3,2039.8
"2022-03-01","ՀԱԷԿ",924.5,316.4,2079
"2022-04-01","ՀԱԷԿ",1073.9,149.4000000000001,1963.1
"2022-05-01","ՀԱԷԿ",1073.9,0,1834.7000000000003
"2022-06-01","ՀԱԷԿ",1139.9,66,1900.7000000000003
"2022-07-01","ՀԱԷԿ",1416.8,276.89999999999986,2177.6000000000004
"2022-08-01","ՀԱԷԿ",1690.6,273.79999999999995,2451.4000000000005
"2022-09-01","ՀԱԷԿ",1959.3,268.70000000000005,2720.1000000000004
"2022-10-01","ՀԱԷԿ",2246.8,287.5000000000002,2869.3999999999996
"2022-11-01","ՀԱԷԿ",2519.9,273.0999999999999,2838.7000000000003
"2022-12-01","ՀԱԷԿ",2846.2,326.2999999999997,2846.2
"2023-01-01","ՀԱԷԿ",328.7,328.7,2852.1
"2023-02-01","ՀԱԷԿ",622.2,293.50000000000006,2860.2999999999997
"2023-03-01","ՀԱԷԿ",939.2,317,2860.8999999999996
